id	compound	class	paraphrase	correct	score
63	brass ring	PARTONOMY	brass ring is a ring that is part of brass	0	3.5280258655548096
63	brass ring	USG-R	brass ring is a ring that uses brass	0	3.620494842529297
63	brass ring	PROD-R	brass ring is  a ring that brass produces	0	5.852468967437744
63	brass ring	PRODUCTION	brass ring is a ring that produces brass	0	4.234465599060059
63	brass ring	CONT-R	brass ring is a ring that contains brass	0	3.5327341556549072
63	brass ring	TOPIC-R	brass ring is a ring that is about brass	0	4.076893329620361
63	brass ring	LOCATION	brass ring is  a ring that is located in brass	0	4.801142692565918
63	brass ring	PURPOSE	brass ring is a ring intended for brass	0	4.814449310302734
64	fuel rod	COMP-R	fuel rod is a rod that is composed of fuel	1	3.2929396629333496
64	fuel rod	PARTONOMY	fuel rod is a rod that is part of fuel	0	3.4929802417755127
64	fuel rod	USG-R	fuel rod is a rod that uses fuel	0	4.2534685134887695
64	fuel rod	PROD-R	fuel rod is  a rod that fuel produces	0	5.637964248657227
64	fuel rod	PRODUCTION	fuel rod is a rod that produces fuel	0	4.496649265289307
64	fuel rod	CONT-R	fuel rod is a rod that contains fuel	0	3.581332206726074
64	fuel rod	TOPIC-R	fuel rod is a rod that is about fuel	0	4.436595916748047
64	fuel rod	LOCATION	fuel rod is  a rod that is located in fuel	0	4.487355709075928
64	fuel rod	PURPOSE	fuel rod is a rod intended for fuel	0	4.573901653289795
65	pasta salad	COMP-R	pasta salad is a salad that is composed of pasta	1	2.4590680599212646
65	pasta salad	PARTONOMY	pasta salad is a salad that is part of pasta	0	3.214276075363159
65	pasta salad	USG-R	pasta salad is a salad that uses pasta	0	2.836252212524414
65	pasta salad	PROD-R	pasta salad is  a salad that pasta produces	0	5.26458215713501
65	pasta salad	PRODUCTION	pasta salad is a salad that produces pasta	0	4.088290214538574
65	pasta salad	CONT-R	pasta salad is a salad that contains pasta	0	2.692681312561035
65	pasta salad	TOPIC-R	pasta salad is a salad that is about pasta	0	3.2609400749206543
65	pasta salad	LOCATION	pasta salad is  a salad that is located in pasta	0	4.3998026847839355
65	pasta salad	PURPOSE	pasta salad is a salad intended for pasta	0	3.8276772499084473
66	potato salad	COMP-R	potato salad is a salad that is composed of potatoes	1	2.3258166313171387
66	potato salad	PARTONOMY	potato salad is a salad that is part of potatoes	0	3.4015915393829346
66	potato salad	USG-R	potato salad is a salad that uses potatoes	0	2.7196364402770996
66	potato salad	PROD-R	potato salad is  a salad that potatoes produce	0	5.130941867828369
66	potato salad	PRODUCTION	potato salad is a salad that produces potatoes	0	3.775282382965088
66	potato salad	CONT-R	potato salad is a salad that contains potatoes	0	2.599952459335327
66	potato salad	TOPIC-R	potato salad is a salad that is about potatoes	0	3.1860766410827637
66	potato salad	LOCATION	potato salad is  a salad that is located in potatoes	0	4.483702182769775
66	potato salad	PURPOSE	potato salad is a salad intended for potatoes	0	3.8901078701019287
67	tomato sauce	COMP-R	tomato sauce is a sauce that is composed of tomatoes	1	2.510038137435913
67	tomato sauce	PARTONOMY	tomato sauce is a sauce that is part of tomatoes	0	3.3109567165374756
67	tomato sauce	USG-R	tomato sauce is a sauce that uses tomatoes	0	2.817612648010254
67	tomato sauce	PROD-R	tomato sauce is  a sauce that tomatoes produce	0	4.790322780609131
67	tomato sauce	PRODUCTION	tomato sauce is a sauce that produces tomatoes	0	3.82067608833313
67	tomato sauce	CONT-R	tomato sauce is a sauce that contains tomatoes	0	2.7069573402404785
67	tomato sauce	TOPIC-R	tomato sauce is a sauce that is about tomatoes	0	3.305182695388794
67	tomato sauce	LOCATION	tomato sauce is  a sauce that is located in tomatoes	0	4.358288764953613
67	tomato sauce	PURPOSE	tomato sauce is a sauce intended for tomatoes	0	3.638840675354004
68	cheese sauce	COMP-R	cheese sauce is a sauce that is composed of cheese	1	2.9874019622802734
68	cheese sauce	PARTONOMY	cheese sauce is a sauce that is part of cheese	0	3.4354660511016846
68	cheese sauce	USG-R	cheese sauce is a sauce that uses cheese	0	3.3741674423217773
68	cheese sauce	PROD-R	cheese sauce is  a sauce that cheese produces	0	5.001020431518555
68	cheese sauce	PRODUCTION	cheese sauce is a sauce that produces cheese	0	4.27750301361084
68	cheese sauce	CONT-R	cheese sauce is a sauce that contains cheese	0	3.224821090698242
68	cheese sauce	TOPIC-R	cheese sauce is a sauce that is about cheese	0	3.8369455337524414
68	cheese sauce	LOCATION	cheese sauce is  a sauce that is located in cheese	0	4.5194549560546875
68	cheese sauce	PURPOSE	cheese sauce is a sauce intended for cheese	0	3.9637742042541504
69	ice sculpture	COMP-R	ice sculpture is a sculpture that is composed of ice	1	2.815385103225708
69	ice sculpture	PARTONOMY	ice sculpture is a sculpture that is part of ice	0	3.449765920639038
69	ice sculpture	USG-R	ice sculpture is a sculpture that uses ice	0	3.2464146614074707
69	ice sculpture	PROD-R	ice sculpture is  a sculpture that ice produces	0	5.68151330947876
69	ice sculpture	PRODUCTION	ice sculpture is a sculpture that produces ice	0	4.015174865722656
69	ice sculpture	CONT-R	ice sculpture is a sculpture that contains ice	0	3.620209217071533
69	ice sculpture	TOPIC-R	ice sculpture is a sculpture that is about ice	0	3.7878241539001465
69	ice sculpture	LOCATION	ice sculpture is  a sculpture that is located in ice	0	4.718472957611084
69	ice sculpture	PURPOSE	ice sculpture is a sculpture intended for ice	0	4.2906999588012695
70	glass shard	COMP-R	glass shard is a shard that is composed of glass	1	2.5876286029815674
70	glass shard	PARTONOMY	glass shard is a shard that is part of glass	0	3.012054443359375
70	glass shard	USG-R	glass shard is a shard that uses glass	0	3.5075087547302246
70	glass shard	PROD-R	glass shard is  a shard that glass produces	0	4.884164333343506
70	glass shard	PRODUCTION	glass shard is a shard that produces glass	0	3.421382188796997
70	glass shard	CONT-R	glass shard is a shard that contains glass	0	3.226919174194336
70	glass shard	TOPIC-R	glass shard is a shard that is about glass	0	3.6746838092803955
70	glass shard	LOCATION	glass shard is  a shard that is located in glass	0	4.299293518066406
70	glass shard	PURPOSE	glass shard is a shard intended for glass	0	3.7056219577789307
71	ice sheet	COMP-R	ice sheet is a sheet that is composed of ice	1	3.2440783977508545
71	ice sheet	PARTONOMY	ice sheet is a sheet that is part of ice	0	3.693246603012085
71	ice sheet	USG-R	ice sheet is a sheet that uses ice	0	4.495791912078857
71	ice sheet	PROD-R	ice sheet is  a sheet that ice produces	0	5.405183792114258
71	ice sheet	PRODUCTION	ice sheet is a sheet that produces ice	0	4.430185317993164
71	ice sheet	CONT-R	ice sheet is a sheet that contains ice	0	3.9829959869384766
71	ice sheet	TOPIC-R	ice sheet is a sheet that is about ice	0	4.244770526885986
71	ice sheet	LOCATION	ice sheet is  a sheet that is located in ice	0	4.6150665283203125
71	ice sheet	PURPOSE	ice sheet is a sheet intended for ice	0	4.728521823883057
72	flannel shirt	COMP-R	flannel shirt is a shirt that is composed of flannel	1	2.667710065841675
72	flannel shirt	PARTONOMY	flannel shirt is a shirt that is part of flannel	0	3.055739164352417
72	flannel shirt	USG-R	flannel shirt is a shirt that uses flannel	0	3.0937623977661133
72	flannel shirt	PROD-R	flannel shirt is  a shirt that flannel produces	0	4.932952880859375
72	flannel shirt	PRODUCTION	flannel shirt is a shirt that produces flannel	0	3.8633193969726562
72	flannel shirt	CONT-R	flannel shirt is a shirt that contains flannel	0	3.2786574363708496
72	flannel shirt	TOPIC-R	flannel shirt is a shirt that is about flannel	0	3.5588531494140625
72	flannel shirt	LOCATION	flannel shirt is  a shirt that is located in flannel	0	4.548562526702881
72	flannel shirt	PURPOSE	flannel shirt is a shirt intended for flannel	0	3.7347843647003174
73	vinyl siding	COMP-R	vinyl siding is a siding that is composed of vinyl	1	2.572693109512329
73	vinyl siding	PARTONOMY	vinyl siding is a siding that is part of vinyl	0	3.270167112350464
73	vinyl siding	USG-R	vinyl siding is a siding that uses vinyl	0	3.08111310005188
73	vinyl siding	PROD-R	vinyl siding is  a siding that vinyl produces	0	5.480355262756348
73	vinyl siding	PRODUCTION	vinyl siding is a siding that produces vinyl	0	3.9605090618133545
73	vinyl siding	CONT-R	vinyl siding is a siding that contains vinyl	0	3.309326648712158
73	vinyl siding	TOPIC-R	vinyl siding is a siding that is about vinyl	0	3.648890972137451
73	vinyl siding	LOCATION	vinyl siding is  a siding that is located in vinyl	0	4.707355976104736
73	vinyl siding	PURPOSE	vinyl siding is a siding intended for vinyl	0	4.027109146118164
74	noodle soup	COMP-R	noodle soup is a soup that is composed of noodles	1	3.1433706283569336
74	noodle soup	PARTONOMY	noodle soup is a soup that is part of noodles	0	3.643324375152588
74	noodle soup	USG-R	noodle soup is a soup that uses noodles	0	3.574753761291504
74	noodle soup	PROD-R	noodle soup is  a soup that noodles produce	0	5.567429542541504
74	noodle soup	PRODUCTION	noodle soup is a soup that produces noodles	0	4.516689300537109
74	noodle soup	CONT-R	noodle soup is a soup that contains noodles	0	3.445167303085327
74	noodle soup	TOPIC-R	noodle soup is a soup that is about noodles	0	3.809924602508545
74	noodle soup	LOCATION	noodle soup is  a soup that is located in noodles	0	4.9958086013793945
74	noodle soup	PURPOSE	noodle soup is a soup intended for noodles	0	4.525778770446777
75	onion soup	COMP-R	onion soup is a soup that is composed of onions	1	3.1611390113830566
75	onion soup	PARTONOMY	onion soup is a soup that is part of onions	0	4.037633419036865
75	onion soup	USG-R	onion soup is a soup that uses onions	0	3.531826972961426
75	onion soup	PROD-R	onion soup is  a soup that onions produce	0	5.588125705718994
75	onion soup	PRODUCTION	onion soup is a soup that produces onions	0	4.5865654945373535
75	onion soup	CONT-R	onion soup is a soup that contains onions	0	3.3871922492980957
75	onion soup	TOPIC-R	onion soup is a soup that is about onions	0	3.8749916553497314
75	onion soup	LOCATION	onion soup is  a soup that is located in onions	0	4.963486671447754
75	onion soup	PURPOSE	onion soup is a soup intended for onions	0	4.657533645629883
76	tomato soup	COMP-R	tomato soup is a soup that is composed of tomatoes	1	2.559144973754883
76	tomato soup	PARTONOMY	tomato soup is a soup that is part of tomatoes	0	3.4144840240478516
76	tomato soup	USG-R	tomato soup is a soup that uses tomatoes	0	2.7517757415771484
76	tomato soup	PROD-R	tomato soup is  a soup that tomatoes produce	0	5.143381595611572
76	tomato soup	PRODUCTION	tomato soup is a soup that produces tomatoes	0	3.843689441680908
76	tomato soup	CONT-R	tomato soup is a soup that contains tomatoes	0	2.6918234825134277
76	tomato soup	TOPIC-R	tomato soup is a soup that is about tomatoes	0	3.252340793609619
76	tomato soup	LOCATION	tomato soup is  a soup that is located in tomatoes	0	4.701653480529785
76	tomato soup	PURPOSE	tomato soup is a soup intended for tomatoes	0	4.065732479095459
77	fish species	COMP-R	fish species is a species that is composed of fish	1	3.4365580081939697
77	fish species	PARTONOMY	fish species is a species that is part of fish	0	3.4780538082122803
77	fish species	USG-R	fish species is a species that uses fish	0	4.069326400756836
77	fish species	PROD-R	fish species is  a species that fish produces	0	5.918522357940674
77	fish species	PRODUCTION	fish species is a species that produces fish	0	4.082360744476318
77	fish species	CONT-R	fish species is a species that contains fish	0	4.069192409515381
77	fish species	TOPIC-R	fish species is a species that is about fish	0	4.110630035400391
77	fish species	LOCATION	fish species is  a species that is located in fish	0	4.6533050537109375
77	fish species	PURPOSE	fish species is a species intended for fish	0	4.849090099334717
78	bronze statue	COMP-R	bronze statue is a statue that is composed of bronze	1	2.6422266960144043
78	bronze statue	PARTONOMY	bronze statue is a statue that is part of bronze	0	3.2151150703430176
78	bronze statue	USG-R	bronze statue is a statue that uses bronze	0	3.2717413902282715
78	bronze statue	PROD-R	bronze statue is  a statue that bronze produces	0	5.426036357879639
78	bronze statue	PRODUCTION	bronze statue is a statue that produces bronze	0	3.638950824737549
78	bronze statue	CONT-R	bronze statue is a statue that contains bronze	0	3.2411704063415527
78	bronze statue	TOPIC-R	bronze statue is a statue that is about bronze	0	3.471561908721924
78	bronze statue	LOCATION	bronze statue is  a statue that is located in bronze	0	4.48080587387085
78	bronze statue	PURPOSE	bronze statue is a statue intended for bronze	0	4.049503803253174
79	corn tortilla	COMP-R	corn tortilla is a tortilla that is composed of corn	1	3.2788445949554443
79	corn tortilla	PARTONOMY	corn tortilla is a tortilla that is part of corn	0	3.8386425971984863
79	corn tortilla	USG-R	corn tortilla is a tortilla that uses corn	0	3.631511926651001
79	corn tortilla	PROD-R	corn tortilla is  a tortilla that corn produces	0	5.814418792724609
79	corn tortilla	PRODUCTION	corn tortilla is a tortilla that produces corn	0	5.077339172363281
79	corn tortilla	CONT-R	corn tortilla is a tortilla that contains corn	0	3.882336139678955
79	corn tortilla	TOPIC-R	corn tortilla is a tortilla that is about corn	0	4.166937828063965
79	corn tortilla	LOCATION	corn tortilla is  a tortilla that is located in corn	0	4.721254825592041
79	corn tortilla	PURPOSE	corn tortilla is a tortilla intended for corn	0	4.487539768218994
80	flour tortilla	COMP-R	flour tortilla is a tortilla that is composed of flour	1	2.97951602935791
80	flour tortilla	PARTONOMY	flour tortilla is a tortilla that is part of flour	0	3.548542022705078
80	flour tortilla	USG-R	flour tortilla is a tortilla that uses flour	0	3.2360637187957764
80	flour tortilla	PROD-R	flour tortilla is  a tortilla that flour produces	0	5.33119535446167
80	flour tortilla	PRODUCTION	flour tortilla is a tortilla that produces flour	0	4.395902633666992
80	flour tortilla	CONT-R	flour tortilla is a tortilla that contains flour	0	3.2572832107543945
80	flour tortilla	TOPIC-R	flour tortilla is a tortilla that is about flour	0	3.6978824138641357
80	flour tortilla	LOCATION	flour tortilla is  a tortilla that is located in flour	0	4.557833671569824
80	flour tortilla	PURPOSE	flour tortilla is a tortilla intended for flour	0	3.992669105529785
81	paper trail	COMP-R	paper trail is a trail that is composed of paper	1	3.6955947875976562
81	paper trail	PARTONOMY	paper trail is a trail that is part of paper	0	4.28956413269043
81	paper trail	USG-R	paper trail is a trail that uses paper	0	4.399279594421387
81	paper trail	PROD-R	paper trail is  a trail that paper produces	0	5.732716083526611
81	paper trail	PRODUCTION	paper trail is a trail that produces paper	0	5.02630615234375
81	paper trail	CONT-R	paper trail is a trail that contains paper	0	4.424617767333984
81	paper trail	TOPIC-R	paper trail is a trail that is about paper	0	4.614381790161133
81	paper trail	LOCATION	paper trail is  a trail that is located in paper	0	5.24970006942749
81	paper trail	PURPOSE	paper trail is a trail intended for paper	0	5.215127944946289
82	silicon wafer	COMP-R	silicon wafer is a wafer that is composed of silicon	1	2.237074375152588
82	silicon wafer	PARTONOMY	silicon wafer is a wafer that is part of silicon	0	2.8227500915527344
82	silicon wafer	USG-R	silicon wafer is a wafer that uses silicon	0	2.6388649940490723
82	silicon wafer	PROD-R	silicon wafer is  a wafer that silicon produces	0	4.597483158111572
82	silicon wafer	PRODUCTION	silicon wafer is a wafer that produces silicon	0	3.0356006622314453
82	silicon wafer	CONT-R	silicon wafer is a wafer that contains silicon	0	2.6014137268066406
82	silicon wafer	TOPIC-R	silicon wafer is a wafer that is about silicon	0	3.034601926803589
82	silicon wafer	LOCATION	silicon wafer is  a wafer that is located in silicon	0	3.9218053817749023
82	silicon wafer	PURPOSE	silicon wafer is a wafer intended for silicon	0	3.2003700733184814
83	rice wine	COMP-R	rice wine is a wine that is composed of rice	1	3.6783015727996826
83	rice wine	PARTONOMY	rice wine is a wine that is part of rice	0	3.747882843017578
83	rice wine	USG-R	rice wine is a wine that uses rice	0	3.839367151260376
83	rice wine	PROD-R	rice wine is  a wine that rice produces	0	6.026602268218994
83	rice wine	PRODUCTION	rice wine is a wine that produces rice	0	4.868910789489746
83	rice wine	CONT-R	rice wine is a wine that contains rice	0	4.064175605773926
83	rice wine	TOPIC-R	rice wine is a wine that is about rice	0	4.598506450653076
83	rice wine	LOCATION	rice wine is  a wine that is located in rice	0	5.030572891235352
83	rice wine	PURPOSE	rice wine is a wine intended for rice	0	4.885322570800781
84	copper wire	COMP-R	copper wire is a wire that is composed of copper	1	2.3623454570770264
84	copper wire	PARTONOMY	copper wire is a wire that is part of copper	0	3.1885807514190674
84	copper wire	USG-R	copper wire is a wire that uses copper	0	2.9693026542663574
84	copper wire	PROD-R	copper wire is  a wire that copper produces	0	5.2728986740112305
84	copper wire	PRODUCTION	copper wire is a wire that produces copper	0	3.7610976696014404
84	copper wire	CONT-R	copper wire is a wire that contains copper	0	2.8384366035461426
84	copper wire	TOPIC-R	copper wire is a wire that is about copper	0	3.4495134353637695
84	copper wire	LOCATION	copper wire is  a wire that is located in copper	0	4.521839618682861
84	copper wire	PURPOSE	copper wire is a wire intended for copper	0	4.030430316925049
85	photo album	CONT-R	photo album is an album that contains photos	1	3.277357578277588
85	photo album	PARTONOMY	photo album is an album that is part of photos	0	3.961951494216919
85	photo album	USG-R	photo album is an album that uses photos	0	4.059993267059326
85	photo album	PROD-R	photo album is  an album that photos produce	0	6.540782928466797
85	photo album	PRODUCTION	photo album is an album that produces photos	0	4.60934591293335
85	photo album	TOPIC-R	photo album is an album that is about photos	0	3.9330906867980957
85	photo album	COMP-R	photo album is an album that is composed of photos	0	3.2603354454040527
85	photo album	LOCATION	photo album is  an album that is located in photos	0	4.985100269317627
85	photo album	PURPOSE	photo album is an album intended for photos	0	4.084822177886963
86	trash bag	CONT-R	trash bag is a bag that contains trash	1	3.4470834732055664
86	trash bag	PARTONOMY	trash bag is a bag that is part of trash	0	3.558533191680908
86	trash bag	USG-R	trash bag is a bag that uses trash	0	3.8335206508636475
86	trash bag	PROD-R	trash bag is  a bag that trash produces	0	5.3257551193237305
86	trash bag	PRODUCTION	trash bag is a bag that produces trash	0	4.095864295959473
86	trash bag	TOPIC-R	trash bag is a bag that is about trash	0	3.99931263923645
86	trash bag	COMP-R	trash bag is a bag that is composed of trash	0	3.370683431625366
86	trash bag	LOCATION	trash bag is  a bag that is located in trash	0	4.581336498260498
86	trash bag	PURPOSE	trash bag is a bag intended for trash	0	3.8980207443237305
87	air bag	CONT-R	air bag is a bag that contains air	1	3.5515787601470947
87	air bag	PARTONOMY	air bag is a bag that is part of air	0	3.700695037841797
87	air bag	USG-R	air bag is a bag that uses air	0	3.7657418251037598
87	air bag	PROD-R	air bag is  a bag that air produces	0	5.825376987457275
87	air bag	PRODUCTION	air bag is a bag that produces air	0	4.174708366394043
87	air bag	TOPIC-R	air bag is a bag that is about air	0	4.2952046394348145
87	air bag	COMP-R	air bag is a bag that is composed of air	0	3.388455390930176
87	air bag	LOCATION	air bag is  a bag that is located in air	0	4.766917705535889
87	air bag	PURPOSE	air bag is a bag intended for air	0	4.456349849700928
88	garbage bag	CONT-R	garbage bag is a bag that contains garbage	1	3.0522704124450684
88	garbage bag	PARTONOMY	garbage bag is a bag that is part of garbage	0	3.2072865962982178
88	garbage bag	USG-R	garbage bag is a bag that uses garbage	0	3.3203020095825195
88	garbage bag	PROD-R	garbage bag is  a bag that garbage produces	0	5.038552284240723
88	garbage bag	PRODUCTION	garbage bag is a bag that produces garbage	0	3.666685104370117
88	garbage bag	TOPIC-R	garbage bag is a bag that is about garbage	0	3.6624248027801514
88	garbage bag	COMP-R	garbage bag is a bag that is composed of garbage	0	3.0548970699310303
88	garbage bag	LOCATION	garbage bag is  a bag that is located in garbage	0	4.305001258850098
88	garbage bag	PURPOSE	garbage bag is a bag intended for garbage	0	3.422727108001709
89	water balloon	CONT-R	water balloon is a balloon that contains water	1	3.5400986671447754
89	water balloon	PARTONOMY	water balloon is a balloon that is part of water	0	3.710376024246216
89	water balloon	USG-R	water balloon is a balloon that uses water	0	3.871393918991089
89	water balloon	PROD-R	water balloon is  a balloon that water produces	0	6.068464279174805
89	water balloon	PRODUCTION	water balloon is a balloon that produces water	0	4.352408409118652
89	water balloon	TOPIC-R	water balloon is a balloon that is about water	0	4.3628644943237305
89	water balloon	COMP-R	water balloon is a balloon that is composed of water	0	3.564624309539795
89	water balloon	LOCATION	water balloon is  a balloon that is located in water	0	4.805592060089111
89	water balloon	PURPOSE	water balloon is a balloon intended for water	0	4.28453254699707
90	helium balloon	CONT-R	helium balloon is a balloon that contains helium	1	3.0483856201171875
90	helium balloon	PARTONOMY	helium balloon is a balloon that is part of helium	0	3.402040958404541
90	helium balloon	USG-R	helium balloon is a balloon that uses helium	0	3.1637609004974365
90	helium balloon	PROD-R	helium balloon is  a balloon that helium produces	0	5.303806781768799
90	helium balloon	PRODUCTION	helium balloon is a balloon that produces helium	0	3.480628728866577
90	helium balloon	TOPIC-R	helium balloon is a balloon that is about helium	0	4.067755699157715
90	helium balloon	COMP-R	helium balloon is a balloon that is composed of helium	0	3.1031534671783447
90	helium balloon	LOCATION	helium balloon is  a balloon that is located in helium	0	4.3760552406311035
90	helium balloon	PURPOSE	helium balloon is a balloon intended for helium	0	3.9946887493133545
91	gift basket	CONT-R	gift basket is a basket that contains gifts	1	3.235605001449585
91	gift basket	PARTONOMY	gift basket is a basket that is part of gifts	0	3.614781379699707
91	gift basket	USG-R	gift basket is a basket that uses gifts	0	4.469886302947998
91	gift basket	PROD-R	gift basket is  a basket that gifts produce	0	6.055838584899902
91	gift basket	PRODUCTION	gift basket is a basket that produces gifts	0	4.711636543273926
91	gift basket	TOPIC-R	gift basket is a basket that is about gifts	0	4.1327643394470215
91	gift basket	COMP-R	gift basket is a basket that is composed of gifts	0	3.213883399963379
91	gift basket	LOCATION	gift basket is  a basket that is located in gifts	0	5.24257755279541
91	gift basket	PURPOSE	gift basket is a basket intended for gifts	0	4.214591026306152
92	garbage bin	CONT-R	garbage bin is a bin that contains garbage	1	3.2642576694488525
92	garbage bin	PARTONOMY	garbage bin is a bin that is part of garbage	0	3.290470838546753
92	garbage bin	USG-R	garbage bin is a bin that uses garbage	0	3.5605976581573486
92	garbage bin	PROD-R	garbage bin is  a bin that garbage produces	0	5.259106159210205
92	garbage bin	PRODUCTION	garbage bin is a bin that produces garbage	0	3.6907811164855957
92	garbage bin	TOPIC-R	garbage bin is a bin that is about garbage	0	3.8594119548797607
92	garbage bin	COMP-R	garbage bin is a bin that is composed of garbage	0	3.2427194118499756
92	garbage bin	LOCATION	garbage bin is  a bin that is located in garbage	0	4.124294757843018
92	garbage bin	PURPOSE	garbage bin is a bin intended for garbage	0	3.6741809844970703
93	apartment block	CONT-R	apartment block is a block that contains apartments	1	3.7397589683532715
93	apartment block	PARTONOMY	apartment block is a block that is part of apartments	0	3.8982372283935547
93	apartment block	USG-R	apartment block is a block that uses apartments	0	4.492182731628418
93	apartment block	PROD-R	apartment block is  a block that apartments produce	0	6.167895793914795
93	apartment block	PRODUCTION	apartment block is a block that produces apartments	0	4.332880973815918
93	apartment block	TOPIC-R	apartment block is a block that is about apartments	0	4.3049492835998535
93	apartment block	COMP-R	apartment block is a block that is composed of apartments	0	3.3682518005371094
93	apartment block	LOCATION	apartment block is  a block that is located in apartments	0	4.591099262237549
93	apartment block	PURPOSE	apartment block is a block intended for apartments	0	4.238679885864258
94	champagne bottle	CONT-R	champagne bottle is a bottle that contains champagne	1	2.828423500061035
94	champagne bottle	PARTONOMY	champagne bottle is a bottle that is part of champagne	0	3.2061269283294678
94	champagne bottle	USG-R	champagne bottle is a bottle that uses champagne	0	3.4569945335388184
94	champagne bottle	PROD-R	champagne bottle is  a bottle that champagne produces	0	5.152396202087402
94	champagne bottle	PRODUCTION	champagne bottle is a bottle that produces champagne	0	3.437469005584717
94	champagne bottle	TOPIC-R	champagne bottle is a bottle that is about champagne	0	3.7438266277313232
94	champagne bottle	COMP-R	champagne bottle is a bottle that is composed of champagne	0	3.265484571456909
94	champagne bottle	LOCATION	champagne bottle is  a bottle that is located in champagne	0	4.234907150268555
94	champagne bottle	PURPOSE	champagne bottle is a bottle intended for champagne	0	3.5525431632995605
95	liquor bottle	CONT-R	liquor bottle is a bottle that contains liquor	1	2.7702364921569824
95	liquor bottle	PARTONOMY	liquor bottle is a bottle that is part of liquor	0	3.1986687183380127
95	liquor bottle	USG-R	liquor bottle is a bottle that uses liquor	0	3.5665621757507324
95	liquor bottle	PROD-R	liquor bottle is  a bottle that liquor produces	0	5.30642557144165
95	liquor bottle	PRODUCTION	liquor bottle is a bottle that produces liquor	0	3.5799126625061035
95	liquor bottle	TOPIC-R	liquor bottle is a bottle that is about liquor	0	3.6991920471191406
95	liquor bottle	COMP-R	liquor bottle is a bottle that is composed of liquor	0	3.208552598953247
95	liquor bottle	LOCATION	liquor bottle is  a bottle that is located in liquor	0	4.216870307922363
95	liquor bottle	PURPOSE	liquor bottle is a bottle intended for liquor	0	3.7246127128601074
96	rice bowl	CONT-R	rice bowl is a bowl that contains rice	1	3.2157461643218994
96	rice bowl	PARTONOMY	rice bowl is a bowl that is part of rice	0	3.2425384521484375
96	rice bowl	USG-R	rice bowl is a bowl that uses rice	0	3.424860954284668
96	rice bowl	PROD-R	rice bowl is  a bowl that rice produces	0	5.742265224456787
96	rice bowl	PRODUCTION	rice bowl is a bowl that produces rice	0	3.9467990398406982
96	rice bowl	TOPIC-R	rice bowl is a bowl that is about rice	0	3.6584861278533936
96	rice bowl	COMP-R	rice bowl is a bowl that is composed of rice	0	3.1511688232421875
96	rice bowl	LOCATION	rice bowl is  a bowl that is located in rice	0	4.543290615081787
96	rice bowl	PURPOSE	rice bowl is a bowl intended for rice	0	3.5571577548980713
97	shoe box	CONT-R	shoe box is a box that contains shoes	1	3.3331217765808105
97	shoe box	PARTONOMY	shoe box is a box that is part of shoes	0	3.564338207244873
97	shoe box	USG-R	shoe box is a box that uses shoes	0	4.036448001861572
97	shoe box	PROD-R	shoe box is  a box that shoes produce	0	6.318019866943359
97	shoe box	PRODUCTION	shoe box is a box that produces shoes	0	4.341737270355225
97	shoe box	TOPIC-R	shoe box is a box that is about shoes	0	4.036876678466797
97	shoe box	COMP-R	shoe box is a box that is composed of shoes	0	3.4491913318634033
97	shoe box	LOCATION	shoe box is  a box that is located in shoes	0	4.783782482147217
97	shoe box	PURPOSE	shoe box is a box intended for shoes	0	3.828962564468384
98	litter box	CONT-R	litter box is a box that contains litter	1	3.7179832458496094
98	litter box	PARTONOMY	litter box is a box that is part of litter	0	3.78592848777771
98	litter box	USG-R	litter box is a box that uses litter	0	4.2434234619140625
98	litter box	PROD-R	litter box is  a box that litter produces	0	5.860727787017822
98	litter box	PRODUCTION	litter box is a box that produces litter	0	4.581564426422119
98	litter box	TOPIC-R	litter box is a box that is about litter	0	4.458856582641602
98	litter box	COMP-R	litter box is a box that is composed of litter	0	3.737107992172241
98	litter box	LOCATION	litter box is  a box that is located in litter	0	4.880112648010254
98	litter box	PURPOSE	litter box is a box intended for litter	0	4.30172061920166
99	mail box	CONT-R	mail box is a box that contains mails	1	3.5498480796813965
99	mail box	PARTONOMY	mail box is a box that is part of mails	0	3.6644318103790283
99	mail box	USG-R	mail box is a box that uses mails	0	4.224078178405762
99	mail box	PROD-R	mail box is  a box that mails produce	0	5.509904861450195
99	mail box	PRODUCTION	mail box is a box that produces mails	0	4.4965410232543945
99	mail box	TOPIC-R	mail box is a box that is about mails	0	4.404356956481934
99	mail box	COMP-R	mail box is a box that is composed of mails	0	3.7140109539031982
99	mail box	LOCATION	mail box is  a box that is located in mails	0	4.301056861877441
99	mail box	PURPOSE	mail box is a box intended for mails	0	4.056074619293213
100	glove box	CONT-R	glove box is a box that contains gloves	1	3.2822089195251465
100	glove box	PARTONOMY	glove box is a box that is part of gloves	0	3.6364262104034424
100	glove box	USG-R	glove box is a box that uses gloves	0	3.858156442642212
100	glove box	PROD-R	glove box is  a box that gloves produce	0	5.920334815979004
100	glove box	PRODUCTION	glove box is a box that produces gloves	0	4.161582946777344
100	glove box	TOPIC-R	glove box is a box that is about gloves	0	4.152710914611816
100	glove box	COMP-R	glove box is a box that is composed of gloves	0	3.6263325214385986
100	glove box	LOCATION	glove box is  a box that is located in gloves	0	4.499324798583984
100	glove box	PURPOSE	glove box is a box intended for gloves	0	3.7924342155456543
101	jewel box	CONT-R	jewel box is a box that contains jewels	1	3.254243850708008
