id	compound	class	paraphrase	correct	score
161	floor covering	TOPIC-R	floor covering is a covering that is about a floor	0	4.8750152587890625
161	floor covering	COMP-R	floor covering is a covering that is composed of a floor	0	4.367337703704834
161	floor covering	PURPOSE	floor covering is a covering intended for a floor	0	4.377989292144775
162	cabin crew	LOCATION	cabin crew is a crew that is located in a cabin	1	4.539242267608643
162	cabin crew	PARTONOMY	cabin crew is a crew that is part of a cabin	0	4.571450710296631
162	cabin crew	USG-R	cabin crew is a crew that uses a cabin	0	5.673832416534424
162	cabin crew	PROD-R	cabin crew is  a crew that a cabin produces	0	6.989285469055176
162	cabin crew	PRODUCTION	cabin crew is a crew that produces a cabin	0	5.8961968421936035
162	cabin crew	CONT-R	cabin crew is a crew that contains a cabin	0	5.771871089935303
162	cabin crew	TOPIC-R	cabin crew is a crew that is about a cabin	0	5.523196220397949
162	cabin crew	COMP-R	cabin crew is a crew that is composed of a cabin	0	4.574371814727783
162	cabin crew	PURPOSE	cabin crew is a crew intended for a cabin	0	5.865532875061035
163	ground crew	LOCATION	ground crew is a crew that is located on the ground	1	4.090378761291504
163	ground crew	PARTONOMY	ground crew is a crew that is part of the ground	0	4.41556453704834
163	ground crew	USG-R	ground crew is a crew that uses the ground	0	5.419612407684326
163	ground crew	PROD-R	ground crew is  a crew that the ground produces	0	6.830857753753662
163	ground crew	PRODUCTION	ground crew is a crew that produces the ground	0	5.907478332519531
163	ground crew	CONT-R	ground crew is a crew that contains the ground	0	5.692802429199219
163	ground crew	TOPIC-R	ground crew is a crew that is about the ground	0	5.3697509765625
163	ground crew	COMP-R	ground crew is a crew that is composed of the ground	0	4.56812858581543
163	ground crew	PURPOSE	ground crew is a crew intended for the ground	0	5.809632301330566
164	street crime	LOCATION	street crime is a crime that is located on a street	1	4.201332092285156
164	street crime	PARTONOMY	street crime is a crime that is part of a street	0	4.38349723815918
164	street crime	USG-R	street crime is a crime that uses a street	0	5.049739360809326
164	street crime	PROD-R	street crime is  a crime that a street produces	0	6.250225067138672
164	street crime	PRODUCTION	street crime is a crime that produces a street	0	5.688013553619385
164	street crime	CONT-R	street crime is a crime that contains a street	0	5.531870365142822
164	street crime	TOPIC-R	street crime is a crime that is about a street	0	5.033944129943848
164	street crime	COMP-R	street crime is a crime that is composed of a street	0	4.784090518951416
164	street crime	PURPOSE	street crime is a crime intended for a street	0	5.58007287979126
165	brain damage	LOCATION	brain damage is a damage that is located in the brain	1	4.048708438873291
165	brain damage	PARTONOMY	brain damage is a damage that is part of the brain	0	4.3121514320373535
165	brain damage	USG-R	brain damage is a damage that uses the brain	0	5.582404136657715
165	brain damage	PROD-R	brain damage is  a damage that the brain produces	0	5.654144287109375
165	brain damage	PRODUCTION	brain damage is a damage that produces the brain	0	5.907068252563477
165	brain damage	CONT-R	brain damage is a damage that contains the brain	0	5.437452793121338
165	brain damage	TOPIC-R	brain damage is a damage that is about the brain	0	4.858181476593018
165	brain damage	COMP-R	brain damage is a damage that is composed of the brain	0	4.714308738708496
165	brain damage	PURPOSE	brain damage is a damage intended for the brain	0	5.366049289703369
166	table dance	LOCATION	table dance is a dance that is located on a table	1	4.147830963134766
166	table dance	PARTONOMY	table dance is a dance that is part of a table	0	4.402921676635742
166	table dance	USG-R	table dance is a dance that uses a table	0	4.41057825088501
166	table dance	PROD-R	table dance is  a dance that a table produces	0	6.365710735321045
166	table dance	PRODUCTION	table dance is a dance that produces a table	0	5.244091987609863
166	table dance	CONT-R	table dance is a dance that contains a table	0	5.113132953643799
166	table dance	TOPIC-R	table dance is a dance that is about a table	0	4.781518936157227
166	table dance	COMP-R	table dance is a dance that is composed of a table	0	4.3185014724731445
166	table dance	PURPOSE	table dance is a dance intended for a table	0	4.737349033355713
167	ice dancing	LOCATION	ice dancing is a dancing that is located on ice	1	5.383286952972412
167	ice dancing	PARTONOMY	ice dancing is a dancing that is part of ice	0	5.2407050132751465
167	ice dancing	USG-R	ice dancing is a dancing that uses ice	0	5.9102373123168945
167	ice dancing	PROD-R	ice dancing is  a dancing that ice produces	0	7.704586505889893
167	ice dancing	PRODUCTION	ice dancing is a dancing that produces ice	0	7.001523971557617
167	ice dancing	CONT-R	ice dancing is a dancing that contains ice	0	6.566727638244629
167	ice dancing	TOPIC-R	ice dancing is a dancing that is about ice	0	6.0254058837890625
167	ice dancing	COMP-R	ice dancing is a dancing that is composed of ice	0	5.487153053283691
167	ice dancing	PURPOSE	ice dancing is a dancing intended for ice	0	6.050681114196777
168	home delivery	LOCATION	home delivery is a delivery that is located at home	1	5.285811901092529
168	home delivery	PARTONOMY	home delivery is a delivery that is part of home	0	5.420665740966797
168	home delivery	USG-R	home delivery is a delivery that uses home	0	6.059160232543945
168	home delivery	PROD-R	home delivery is  a delivery that home produces	0	7.172403812408447
168	home delivery	PRODUCTION	home delivery is a delivery that produces home	0	6.792352199554443
168	home delivery	CONT-R	home delivery is a delivery that contains home	0	6.601321220397949
168	home delivery	TOPIC-R	home delivery is a delivery that is about home	0	6.188028812408447
168	home delivery	COMP-R	home delivery is a delivery that is composed of home	0	5.521157741546631
168	home delivery	PURPOSE	home delivery is a delivery intended for home	0	6.042481899261475
169	rail depot	LOCATION	rail depot is a depot that is located near a rail	1	3.6905312538146973
169	rail depot	PARTONOMY	rail depot is a depot that is part of a rail	0	3.6724984645843506
169	rail depot	USG-R	rail depot is a depot that uses a rail	0	4.693289279937744
169	rail depot	PROD-R	rail depot is  a depot that a rail produces	0	5.692567348480225
169	rail depot	PRODUCTION	rail depot is a depot that produces a rail	0	5.245824813842773
169	rail depot	CONT-R	rail depot is a depot that contains a rail	0	4.5389251708984375
169	rail depot	TOPIC-R	rail depot is a depot that is about a rail	0	4.9169721603393555
169	rail depot	COMP-R	rail depot is a depot that is composed of a rail	0	4.213743209838867
169	rail depot	PURPOSE	rail depot is a depot intended for a rail	0	4.596053600311279
170	kidney disease	LOCATION	kidney disease is a disease that is located in the kidney	1	3.099133014678955
170	kidney disease	PARTONOMY	kidney disease is a disease that is part of the kidney	0	3.161120653152466
170	kidney disease	USG-R	kidney disease is a disease that uses the kidney	0	3.850672483444214
170	kidney disease	PROD-R	kidney disease is  a disease that the kidney produces	0	4.50216817855835
170	kidney disease	PRODUCTION	kidney disease is a disease that produces the kidney	0	3.9381909370422363
170	kidney disease	CONT-R	kidney disease is a disease that contains the kidney	0	3.8783886432647705
170	kidney disease	TOPIC-R	kidney disease is a disease that is about the kidney	0	3.4423587322235107
170	kidney disease	COMP-R	kidney disease is a disease that is composed of the kidney	0	3.6261651515960693
170	kidney disease	PURPOSE	kidney disease is a disease intended for the kidney	0	4.134004592895508
171	heart disease	LOCATION	heart disease is a disease that is located in the heart	1	3.671787977218628
171	heart disease	PARTONOMY	heart disease is a disease that is part of the heart	0	3.739475727081299
171	heart disease	USG-R	heart disease is a disease that uses the heart	0	4.465376377105713
171	heart disease	PROD-R	heart disease is  a disease that the heart produces	0	5.471059322357178
171	heart disease	PRODUCTION	heart disease is a disease that produces the heart	0	4.770191669464111
171	heart disease	CONT-R	heart disease is a disease that contains the heart	0	4.619189739227295
171	heart disease	TOPIC-R	heart disease is a disease that is about the heart	0	4.042934894561768
171	heart disease	COMP-R	heart disease is a disease that is composed of the heart	0	4.290374755859375
171	heart disease	PURPOSE	heart disease is a disease intended for the heart	0	4.944472312927246
172	brain disease	LOCATION	brain disease is a disease that is located in the brain	1	3.7588911056518555
172	brain disease	PARTONOMY	brain disease is a disease that is part of the brain	0	4.2093095779418945
172	brain disease	USG-R	brain disease is a disease that uses the brain	0	4.9312872886657715
172	brain disease	PROD-R	brain disease is  a disease that the brain produces	0	5.742375373840332
172	brain disease	PRODUCTION	brain disease is a disease that produces the brain	0	5.513749122619629
172	brain disease	CONT-R	brain disease is a disease that contains the brain	0	5.0451340675354
172	brain disease	TOPIC-R	brain disease is a disease that is about the brain	0	4.525584697723389
172	brain disease	COMP-R	brain disease is a disease that is composed of the brain	0	4.312868118286133
172	brain disease	PURPOSE	brain disease is a disease intended for the brain	0	5.3387532234191895
173	skin disorder	LOCATION	skin disorder is a disorder that is located in the skin	1	4.406369209289551
173	skin disorder	PARTONOMY	skin disorder is a disorder that is part of the skin	0	4.632740497589111
173	skin disorder	USG-R	skin disorder is a disorder that uses the skin	0	5.485373497009277
173	skin disorder	PROD-R	skin disorder is  a disorder that the skin produces	0	5.875818729400635
173	skin disorder	PRODUCTION	skin disorder is a disorder that produces the skin	0	5.7061567306518555
173	skin disorder	CONT-R	skin disorder is a disorder that contains the skin	0	5.621519565582275
173	skin disorder	TOPIC-R	skin disorder is a disorder that is about the skin	0	4.856189727783203
173	skin disorder	COMP-R	skin disorder is a disorder that is composed of the skin	0	4.844063758850098
173	skin disorder	PURPOSE	skin disorder is a disorder intended for the skin	0	5.817841529846191
174	brain disorder	LOCATION	brain disorder is a disorder that is located in the brain	1	4.059632778167725
174	brain disorder	PARTONOMY	brain disorder is a disorder that is part of the brain	0	4.574222564697266
174	brain disorder	USG-R	brain disorder is a disorder that uses the brain	0	5.396785259246826
174	brain disorder	PROD-R	brain disorder is  a disorder that the brain produces	0	5.844046115875244
174	brain disorder	PRODUCTION	brain disorder is a disorder that produces the brain	0	5.92637300491333
174	brain disorder	CONT-R	brain disorder is a disorder that contains the brain	0	5.612035751342773
174	brain disorder	TOPIC-R	brain disorder is a disorder that is about the brain	0	4.795032501220703
174	brain disorder	COMP-R	brain disorder is a disorder that is composed of the brain	0	4.880626201629639
174	brain disorder	PURPOSE	brain disorder is a disorder intended for the brain	0	5.997361183166504
175	blood disorder	LOCATION	blood disorder is a disorder that is located in the blood	1	4.270463466644287
175	blood disorder	PARTONOMY	blood disorder is a disorder that is part of the blood	0	4.336804389953613
175	blood disorder	USG-R	blood disorder is a disorder that uses the blood	0	5.374963283538818
175	blood disorder	PROD-R	blood disorder is  a disorder that the blood produces	0	5.856511116027832
175	blood disorder	PRODUCTION	blood disorder is a disorder that produces the blood	0	5.5159430503845215
175	blood disorder	CONT-R	blood disorder is a disorder that contains the blood	0	5.354977130889893
175	blood disorder	TOPIC-R	blood disorder is a disorder that is about the blood	0	4.785057067871094
175	blood disorder	COMP-R	blood disorder is a disorder that is composed of the blood	0	4.683686256408691
175	blood disorder	PURPOSE	blood disorder is a disorder intended for the blood	0	5.9063215255737305
176	city district	LOCATION	city district is a district that is located in a city	1	3.987246513366699
176	city district	PARTONOMY	city district is a district that is part of a city	0	3.800078868865967
176	city district	USG-R	city district is a district that uses a city	0	5.213911533355713
176	city district	PROD-R	city district is  a district that a city produces	0	6.021834850311279
176	city district	PRODUCTION	city district is a district that produces a city	0	5.60143518447876
176	city district	CONT-R	city district is a district that contains a city	0	4.697258949279785
176	city district	TOPIC-R	city district is a district that is about a city	0	5.118743896484375
176	city district	COMP-R	city district is a district that is composed of a city	0	4.19974946975708
176	city district	PURPOSE	city district is a district intended for a city	0	5.39343786239624
177	street fair	LOCATION	street fair is a fair that is located on a street	1	4.035837650299072
177	street fair	PARTONOMY	street fair is a fair that is part of a street	0	4.599273681640625
177	street fair	USG-R	street fair is a fair that uses a street	0	5.179182529449463
177	street fair	PROD-R	street fair is  a fair that a street produces	0	6.490193843841553
177	street fair	PRODUCTION	street fair is a fair that produces a street	0	5.824423313140869
177	street fair	CONT-R	street fair is a fair that contains a street	0	5.730719566345215
177	street fair	TOPIC-R	street fair is a fair that is about a street	0	5.31356954574585
177	street fair	COMP-R	street fair is a fair that is composed of a street	0	4.934213161468506
177	street fair	PURPOSE	street fair is a fair intended for a street	0	5.4201812744140625
178	home fan	LOCATION	home fan is a fan that is located at home	1	4.292928695678711
178	home fan	PARTONOMY	home fan is a fan that is part of home	0	4.580469608306885
178	home fan	USG-R	home fan is a fan that uses home	0	5.309639930725098
178	home fan	PROD-R	home fan is  a fan that home produces	0	7.27269983291626
178	home fan	PRODUCTION	home fan is a fan that produces home	0	6.406388282775879
178	home fan	CONT-R	home fan is a fan that contains home	0	6.172430038452148
178	home fan	TOPIC-R	home fan is a fan that is about home	0	5.628813743591309
178	home fan	COMP-R	home fan is a fan that is composed of home	0	5.04982328414917
178	home fan	PURPOSE	home fan is a fan intended for home	0	5.729953289031982
179	space flight	LOCATION	space flight is a flight that is located in a space	1	4.765448093414307
179	space flight	PARTONOMY	space flight is a flight that is part of a space	0	4.336033821105957
179	space flight	USG-R	space flight is a flight that uses a space	0	5.146753787994385
179	space flight	PROD-R	space flight is  a flight that a space produces	0	6.945252418518066
179	space flight	PRODUCTION	space flight is a flight that produces a space	0	5.874386310577393
179	space flight	CONT-R	space flight is a flight that contains a space	0	5.409440994262695
179	space flight	TOPIC-R	space flight is a flight that is about a space	0	5.174991607666016
179	space flight	COMP-R	space flight is a flight that is composed of a space	0	4.814324378967285
179	space flight	PURPOSE	space flight is a flight intended for a space	0	5.631978988647461
180	ground force	LOCATION	ground force is a force that is located on the ground	1	4.313983917236328
180	ground force	PARTONOMY	ground force is a force that is part of the ground	0	4.720911502838135
180	ground force	USG-R	ground force is a force that uses the ground	0	5.2020263671875
180	ground force	PROD-R	ground force is  a force that the ground produces	0	5.519994258880615
180	ground force	PRODUCTION	ground force is a force that produces the ground	0	5.502180576324463
180	ground force	CONT-R	ground force is a force that contains the ground	0	5.794777870178223
180	ground force	TOPIC-R	ground force is a force that is about the ground	0	5.012416839599609
180	ground force	COMP-R	ground force is a force that is composed of the ground	0	5.002009391784668
180	ground force	PURPOSE	ground force is a force intended for the ground	0	5.681528091430664
181	skull fracture	LOCATION	skull fracture is a fracture that is located in the skull	1	3.217172384262085
181	skull fracture	PARTONOMY	skull fracture is a fracture that is part of the skull	0	3.4807069301605225
181	skull fracture	USG-R	skull fracture is a fracture that uses the skull	0	4.418959140777588
181	skull fracture	PROD-R	skull fracture is  a fracture that the skull produces	0	4.99654483795166
181	skull fracture	PRODUCTION	skull fracture is a fracture that produces the skull	0	4.489559173583984
181	skull fracture	CONT-R	skull fracture is a fracture that contains the skull	0	4.2116379737854
181	skull fracture	TOPIC-R	skull fracture is a fracture that is about the skull	0	3.898341178894043
181	skull fracture	COMP-R	skull fracture is a fracture that is composed of the skull	0	3.6747827529907227
181	skull fracture	PURPOSE	skull fracture is a fracture intended for the skull	0	4.56033992767334
182	patio furniture	LOCATION	patio furniture is a furniture that is located on a patio	1	3.428252696990967
182	patio furniture	PARTONOMY	patio furniture is a furniture that is part of a patio	0	3.6988558769226074
182	patio furniture	USG-R	patio furniture is a furniture that uses a patio	0	4.316417217254639
182	patio furniture	PROD-R	patio furniture is  a furniture that a patio produces	0	5.714376449584961
182	patio furniture	PRODUCTION	patio furniture is a furniture that produces a patio	0	4.796929359436035
182	patio furniture	CONT-R	patio furniture is a furniture that contains a patio	0	4.527835845947266
182	patio furniture	TOPIC-R	patio furniture is a furniture that is about a patio	0	4.4980363845825195
182	patio furniture	COMP-R	patio furniture is a furniture that is composed of a patio	0	3.9350037574768066
182	patio furniture	PURPOSE	patio furniture is a furniture intended for a patio	0	4.062266826629639
183	home game	LOCATION	home game is a game that is located at home	1	4.965106964111328
183	home game	PARTONOMY	home game is a game that is part of home	0	5.338940620422363
183	home game	USG-R	home game is a game that uses home	0	5.736825942993164
183	home game	PROD-R	home game is  a game that home produces	0	7.023907661437988
183	home game	PRODUCTION	home game is a game that produces home	0	6.338741302490234
183	home game	CONT-R	home game is a game that contains home	0	6.275287628173828
183	home game	TOPIC-R	home game is a game that is about home	0	5.504776954650879
183	home game	COMP-R	home game is a game that is composed of home	0	5.299729824066162
183	home game	PURPOSE	home game is a game intended for home	0	5.85438871383667
184	street gang	LOCATION	street gang is a gang that is located on the street	1	3.8455028533935547
184	street gang	PARTONOMY	street gang is a gang that is part of the street	0	4.058727741241455
184	street gang	USG-R	street gang is a gang that uses the street	0	4.610970497131348
184	street gang	PROD-R	street gang is  a gang that the street produces	0	6.641664028167725
184	street gang	PRODUCTION	street gang is a gang that produces the street	0	5.705877304077148
184	street gang	CONT-R	street gang is a gang that contains the street	0	5.4662909507751465
184	street gang	TOPIC-R	street gang is a gang that is about the street	0	4.950973033905029
184	street gang	COMP-R	street gang is a gang that is composed of the street	0	4.4314374923706055
184	street gang	PURPOSE	street gang is a gang intended for the street	0	5.47125768661499
185	neighborhood group	LOCATION	neighborhood group is a group that is located in a neighborhood	1	4.112801551818848
185	neighborhood group	PARTONOMY	neighborhood group is a group that is part of a neighborhood	0	4.108315944671631
185	neighborhood group	USG-R	neighborhood group is a group that uses a neighborhood	0	5.305678367614746
185	neighborhood group	PROD-R	neighborhood group is  a group that a neighborhood produces	0	5.977348327636719
185	neighborhood group	PRODUCTION	neighborhood group is a group that produces a neighborhood	0	5.494274616241455
185	neighborhood group	CONT-R	neighborhood group is a group that contains a neighborhood	0	5.376848220825195
185	neighborhood group	TOPIC-R	neighborhood group is a group that is about a neighborhood	0	4.944387435913086
185	neighborhood group	COMP-R	neighborhood group is a group that is composed of a neighborhood	0	4.453787326812744
185	neighborhood group	PURPOSE	neighborhood group is a group intended for a neighborhood	0	5.348102569580078
186	beach house	LOCATION	beach house is a house that is located on a beach	1	3.391610622406006
186	beach house	PARTONOMY	beach house is a house that is part of a beach	0	4.089693069458008
186	beach house	USG-R	beach house is a house that uses a beach	0	4.924957275390625
186	beach house	PROD-R	beach house is  a house that a beach produces	0	6.200051784515381
186	beach house	PRODUCTION	beach house is a house that produces a beach	0	5.4946112632751465
186	beach house	CONT-R	beach house is a house that contains a beach	0	4.85585880279541
186	beach house	TOPIC-R	beach house is a house that is about a beach	0	4.7967143058776855
186	beach house	COMP-R	beach house is a house that is composed of a beach	0	4.3383331298828125
186	beach house	PURPOSE	beach house is a house intended for a beach	0	4.796562194824219
187	center ice	LOCATION	center ice is an ice that is located in a center	1	4.679811954498291
187	center ice	PARTONOMY	center ice is an ice that is part of a center	0	4.956538200378418
187	center ice	USG-R	center ice is an ice that uses a center	0	5.9125776290893555
187	center ice	PROD-R	center ice is  an ice that a center produces	0	6.897182464599609
187	center ice	PRODUCTION	center ice is an ice that produces a center	0	6.0719170570373535
187	center ice	CONT-R	center ice is an ice that contains a center	0	5.929348468780518
187	center ice	TOPIC-R	center ice is an ice that is about a center	0	5.739902019500732
187	center ice	COMP-R	center ice is an ice that is composed of a center	0	5.06648063659668
187	center ice	PURPOSE	center ice is an ice intended for a center	0	5.946232318878174
188	brain injury	LOCATION	brain injury is an injury that is located in the brain	1	3.831451177597046
188	brain injury	PARTONOMY	brain injury is an injury that is part of the brain	0	4.107300758361816
188	brain injury	USG-R	brain injury is an injury that uses the brain	0	5.155803203582764
188	brain injury	PROD-R	brain injury is  an injury that the brain produces	0	5.8583502769470215
188	brain injury	PRODUCTION	brain injury is an injury that produces the brain	0	5.521317481994629
188	brain injury	CONT-R	brain injury is an injury that contains the brain	0	5.241203308105469
188	brain injury	TOPIC-R	brain injury is an injury that is about the brain	0	4.415950298309326
188	brain injury	COMP-R	brain injury is an injury that is composed of the brain	0	4.615180969238281
188	brain injury	PURPOSE	brain injury is an injury intended for the brain	0	5.335519313812256
189	moon landing	LOCATION	moon landing is a landing that is located on the moon	1	4.7391486167907715
189	moon landing	PARTONOMY	moon landing is a landing that is part of the moon	0	5.07654333114624
189	moon landing	USG-R	moon landing is a landing that uses the moon	0	5.733860492706299
189	moon landing	PROD-R	moon landing is  a landing that the moon produces	0	7.035643100738525
189	moon landing	PRODUCTION	moon landing is a landing that produces the moon	0	6.148090839385986
189	moon landing	CONT-R	moon landing is a landing that contains the moon	0	6.088324546813965
189	moon landing	TOPIC-R	moon landing is a landing that is about the moon	0	5.513667583465576
189	moon landing	COMP-R	moon landing is a landing that is composed of the moon	0	5.2914509773254395
189	moon landing	PURPOSE	moon landing is a landing intended for the moon	0	5.859224796295166
190	street light	LOCATION	street light is a light that is located on a street	1	3.426792860031128
190	street light	PARTONOMY	street light is a light that is part of a street	0	3.641916275024414
190	street light	USG-R	street light is a light that uses a street	0	4.779849052429199
190	street light	PROD-R	street light is  a light that a street produces	0	6.322051525115967
190	street light	PRODUCTION	street light is a light that produces a street	0	5.432038307189941
190	street light	CONT-R	street light is a light that contains a street	0	5.13734769821167
190	street light	TOPIC-R	street light is a light that is about a street	0	4.954219341278076
190	street light	COMP-R	street light is a light that is composed of a street	0	4.41570520401001
190	street light	PURPOSE	street light is a light intended for a street	0	5.110903263092041
191	hotel lobby	LOCATION	hotel lobby is a lobby that is located in a hotel	1	3.815363883972168
191	hotel lobby	PARTONOMY	hotel lobby is a lobby that is part of a hotel	0	3.955310344696045
191	hotel lobby	USG-R	hotel lobby is a lobby that uses a hotel	0	5.604567527770996
191	hotel lobby	PROD-R	hotel lobby is  a lobby that a hotel produces	0	6.407519817352295
191	hotel lobby	PRODUCTION	hotel lobby is a lobby that produces a hotel	0	6.188169479370117
191	hotel lobby	CONT-R	hotel lobby is a lobby that contains a hotel	0	5.363595008850098
191	hotel lobby	TOPIC-R	hotel lobby is a lobby that is about a hotel	0	5.5085225105285645
191	hotel lobby	COMP-R	hotel lobby is a lobby that is composed of a hotel	0	4.83328914642334
191	hotel lobby	PURPOSE	hotel lobby is a lobby intended for a hotel	0	5.438468933105469
192	office lobby	LOCATION	office lobby is a lobby that is located in an office	1	3.919860601425171
192	office lobby	PARTONOMY	office lobby is a lobby that is part of an office	0	4.0482611656188965
192	office lobby	USG-R	office lobby is a lobby that uses an office	0	5.849534511566162
192	office lobby	PROD-R	office lobby is  a lobby that an office produces	0	6.858094692230225
192	office lobby	PRODUCTION	office lobby is a lobby that produces an office	0	6.28446626663208
192	office lobby	CONT-R	office lobby is a lobby that contains an office	0	5.501190662384033
192	office lobby	TOPIC-R	office lobby is a lobby that is about an office	0	5.743756294250488
192	office lobby	COMP-R	office lobby is a lobby that is composed of an office	0	4.885688781738281
192	office lobby	PURPOSE	office lobby is a lobby intended for an office	0	5.6869096755981445
193	door lock	LOCATION	door lock is a lock that is located on a door	1	3.921919107437134
193	door lock	PARTONOMY	door lock is a lock that is part of a door	0	3.8303539752960205
193	door lock	USG-R	door lock is a lock that uses a door	0	4.506803035736084
193	door lock	PROD-R	door lock is  a lock that a door produces	0	6.391426086425781
193	door lock	PRODUCTION	door lock is a lock that produces a door	0	5.608270645141602
193	door lock	CONT-R	door lock is a lock that contains a door	0	4.978373050689697
193	door lock	TOPIC-R	door lock is a lock that is about a door	0	5.374190807342529
193	door lock	COMP-R	door lock is a lock that is composed of a door	0	4.259041786193848
193	door lock	PURPOSE	door lock is a lock intended for a door	0	4.976438045501709
194	refrigerator magnet	LOCATION	refrigerator magnet is a magnet that is located on a refrigerator	1	3.521219253540039
194	refrigerator magnet	PARTONOMY	refrigerator magnet is a magnet that is part of a refrigerator	0	3.641695022583008
194	refrigerator magnet	USG-R	refrigerator magnet is a magnet that uses a refrigerator	0	4.481175422668457
194	refrigerator magnet	PROD-R	refrigerator magnet is  a magnet that a refrigerator produces	0	5.305405616760254
194	refrigerator magnet	PRODUCTION	refrigerator magnet is a magnet that produces a refrigerator	0	4.773167133331299
194	refrigerator magnet	CONT-R	refrigerator magnet is a magnet that contains a refrigerator	0	4.782989501953125
194	refrigerator magnet	TOPIC-R	refrigerator magnet is a magnet that is about a refrigerator	0	4.590599060058594
194	refrigerator magnet	COMP-R	refrigerator magnet is a magnet that is composed of a refrigerator	0	3.9425606727600098
194	refrigerator magnet	PURPOSE	refrigerator magnet is a magnet intended for a refrigerator	0	4.171201705932617
195	floor mat	LOCATION	floor mat is a mat that is located on the floor	1	3.6868650913238525
195	floor mat	PARTONOMY	floor mat is a mat that is part of the floor	0	4.11616849899292
195	floor mat	USG-R	floor mat is a mat that uses the floor	0	5.287365436553955
195	floor mat	PROD-R	floor mat is  a mat that the floor produces	0	6.477758884429932
195	floor mat	PRODUCTION	floor mat is a mat that produces the floor	0	5.879666805267334
195	floor mat	CONT-R	floor mat is a mat that contains the floor	0	5.2751145362854
195	floor mat	TOPIC-R	floor mat is a mat that is about the floor	0	5.40076208114624
195	floor mat	COMP-R	floor mat is a mat that is composed of the floor	0	4.562933444976807
195	floor mat	PURPOSE	floor mat is a mat intended for the floor	0	4.573763370513916
196	land mine	LOCATION	land mine is a mine that is located in a land	1	4.56635856628418
196	land mine	PARTONOMY	land mine is a mine that is part of a land	0	4.595002174377441
196	land mine	USG-R	land mine is a mine that uses a land	0	6.060673236846924
196	land mine	PROD-R	land mine is  a mine that a land produces	0	7.137742042541504
196	land mine	PRODUCTION	land mine is a mine that produces a land	0	6.2052226066589355
196	land mine	CONT-R	land mine is a mine that contains a land	0	6.308737754821777
196	land mine	TOPIC-R	land mine is a mine that is about a land	0	5.529332160949707
196	land mine	COMP-R	land mine is a mine that is composed of a land	0	5.4133782386779785
196	land mine	PURPOSE	land mine is a mine intended for a land	0	5.850785255432129
197	calf muscle	LOCATION	calf muscle is a muscle that is located in the calf	1	2.8111555576324463
197	calf muscle	PARTONOMY	calf muscle is a muscle that is part of the calf	0	2.8638648986816406
197	calf muscle	USG-R	calf muscle is a muscle that uses the calf	0	3.9284307956695557
197	calf muscle	PROD-R	calf muscle is  a muscle that the calf produces	0	4.886446952819824
197	calf muscle	PRODUCTION	calf muscle is a muscle that produces the calf	0	4.069865703582764
197	calf muscle	CONT-R	calf muscle is a muscle that contains the calf	0	3.7496726512908936
197	calf muscle	TOPIC-R	calf muscle is a muscle that is about the calf	0	3.897390365600586
197	calf muscle	COMP-R	calf muscle is a muscle that is composed of the calf	0	3.348689556121826
197	calf muscle	PURPOSE	calf muscle is a muscle intended for the calf	0	4.246604919433594
198	ground offensive	LOCATION	ground offensive is an offensive that is located on the ground	1	4.799917697906494
198	ground offensive	PARTONOMY	ground offensive is an offensive that is part of the ground	0	5.0319504737854
198	ground offensive	USG-R	ground offensive is an offensive that uses the ground	0	5.361511707305908
198	ground offensive	PROD-R	ground offensive is  an offensive that the ground produces	0	6.987819671630859
198	ground offensive	PRODUCTION	ground offensive is an offensive that produces the ground	0	6.532042026519775
198	ground offensive	CONT-R	ground offensive is an offensive that contains the ground	0	6.378694534301758
198	ground offensive	TOPIC-R	ground offensive is an offensive that is about the ground	0	5.704655170440674
198	ground offensive	COMP-R	ground offensive is an offensive that is composed of the ground	0	5.303672790527344
198	ground offensive	PURPOSE	ground offensive is an offensive intended for the ground	0	6.038492679595947
199	corner office	LOCATION	corner office is an office that is located on a corner	1	3.59740948677063
199	corner office	PARTONOMY	corner office is an office that is part of a corner	0	4.132121562957764
199	corner office	USG-R	corner office is an office that uses a corner	0	5.130093574523926
199	corner office	PROD-R	corner office is  an office that a corner produces	0	7.146541118621826
199	corner office	PRODUCTION	corner office is an office that produces a corner	0	5.807301998138428
199	corner office	CONT-R	corner office is an office that contains a corner	0	4.962080001831055
199	corner office	TOPIC-R	corner office is an office that is about a corner	0	5.040116786956787
199	corner office	COMP-R	corner office is an office that is composed of a corner	0	4.524926662445068
199	corner office	PURPOSE	corner office is an office intended for a corner	0	5.840510368347168
200	world organization	LOCATION	world organization is an organization that is located in the world	1	4.283069610595703
200	world organization	PARTONOMY	world organization is an organization that is part of the world	0	4.398861885070801
200	world organization	USG-R	world organization is an organization that uses the world	0	5.344188690185547
200	world organization	PROD-R	world organization is  an organization that the world produces	0	6.3686089515686035
200	world organization	PRODUCTION	world organization is an organization that produces the world	0	5.854641914367676
200	world organization	CONT-R	world organization is an organization that contains the world	0	5.367793083190918
200	world organization	TOPIC-R	world organization is an organization that is about the world	0	4.76414155960083
200	world organization	COMP-R	world organization is an organization that is composed of the world	0	4.18934440612793
200	world organization	PURPOSE	world organization is an organization intended for the world	0	5.718843936920166
201	hood ornament	LOCATION	hood ornament is an ornament that is located in a hood	1	4.003620147705078
201	hood ornament	PARTONOMY	hood ornament is an ornament that is part of a hood	0	3.519899368286133
